"patent_id";"patent_name";"publication_number";"publication_date";"application_number";"application_date";"patent_holder";"classification";"cited_patent_name";"cited_publication_number";"cited_publication_date";"cited_application_number";"cited_application_date";"cited_grant_number";"cited_grant_date";"cited_priority_date";"cited_inventors";"cited_patent_holder";"cited_classification";"cited_claims_count";"cited_cited_patents_count";"cited_cited_by_count";"cited_legal_status";"cited_family_to_family_reference";"added_by"
US10000178B2;"""Vehicle curtain airbag device""";"""US20160039384A1""";"2016/2/11";"""US14/807,121""";"2015/7/23";"""Toyota Motor Corp""";"""B60R21/232||B60R21/23138||B60R21/233||B60R21/2346||B60R2021/23316||B60R21/16||""";"""Vehicle curtain airbag device""";"""US9744935B2""";"2017/8/29";"""US14/745,906""";"2015/6/22";"""US9744935B2""";"2017/8/29";"2014/8/1";"""Mitsuyoshi Ohno,Osamu Fukawatase""";"";B60R21/232||B60R21/237||B60R2021/23192||;"14";"36";"4";"""JP - Active, US - Active""";FALSE;TRUE
US10000178B2;"""Vehicle curtain airbag device""";"""US20160039384A1""";"2016/2/11";"""US14/807,121""";"2015/7/23";"""Toyota Motor Corp""";"""B60R21/232||B60R21/23138||B60R21/233||B60R21/2346||B60R2021/23316||B60R21/16||""";"""Curtain airbag device""";"""JP2017001658A""";"2017/1/5";"""JP2016059914A""";"2016/3/24";"";"";"2015/6/9";"""���� �L��,Kougo Nagasawa,���� �L��,���� �ȵ�,Takumi Yachi,���� �ȵ�,���١��̽�,Norimasa Goto,�̽� ����""";"";"";"8";"0";"1";"""JP - Pending""";FALSE;TRUE
US10000178B2;"""Vehicle curtain airbag device""";"""US20160039384A1""";"2016/2/11";"""US14/807,121""";"2015/7/23";"""Toyota Motor Corp""";"""B60R21/232||B60R21/23138||B60R21/233||B60R21/2346||B60R2021/23316||B60R21/16||""";"""Head-protecting airbag apparatus""";"""US20100032930A1""";"2010/2/11";"""US12/458,714""";"2009/7/21";"""US7988187B2""";"2011/8/2";"2008/8/7";"""Daisuke Yamamura,Yuji Sato,Koji Shibayama""";"";B60R21/232||B60R2021/23386||;"9";"10";"48";"""JP - Active, US - Active""";FALSE;FALSE
US10000178B2;"""Vehicle curtain airbag device""";"""US20160039384A1""";"2016/2/11";"""US14/807,121""";"2015/7/23";"""Toyota Motor Corp""";"""B60R21/232||B60R21/23138||B60R21/233||B60R21/2346||B60R2021/23316||B60R21/16||""";"""Vehicle air bag system""";"""US20120098240A1""";"2012/4/26";"""US13/280,767""";"2011/10/25";"""US8789845B2""";"2014/7/29";"2010/10/26";"""Hideki Kato,Yosuke Shimizu""";"";B60R21/232||B60R21/213||B60R21/233||B60R21/2346||B60R2021/23308||;"16";"17";"19";"""JP - Active, US - Active""";FALSE;TRUE
US10000178B2;"""Vehicle curtain airbag device""";"""US20160039384A1""";"2016/2/11";"""US14/807,121""";"2015/7/23";"""Toyota Motor Corp""";"""B60R21/232||B60R21/23138||B60R21/233||B60R21/2346||B60R2021/23316||B60R21/16||""";"""Vehicle airbag system""";"""JP2012091650A""";"2012/5/17";"""JP2010239824A""";"2010/10/26";"""JP5120439B2""";"2013/1/16";"2010/10/26";"""Hideki Kato,��� ����,Yosuke Shimizu,ꖽ� ��ˮ""";"";B60R21/232||B60R21/213||B60R21/233||B60R21/2346||B60R2021/23308||;"11";"17";"19";"""JP - Active, US - Active""";FALSE;FALSE
US10000181B2;"""Pretensioner and safety belt assembly including the same""";"""US20180105134A1""";"2018/4/19";"""US15/366,439""";"2016/12/1";"""Hyundai Motor Co""";"""B60R22/46||B60R22/1952||B60R22/4628||B60R22/1955||B60R2021/01279||B60R2022/4642||B60R2022/4647||""";"""Pre-loading apparatus""";"""CN2923446Y""";"2007/7/18";"""CN 200620117055""";"2006/6/16";"""CN2923446Y""";"2007/7/18";"2005/6/17";"""ɭ�Ŷ�,��Ұ��ʷ""";"";"";"11";"6";"6";"""CN - Expired - Lifetime Expired - Fee Related""";TRUE;TRUE
US10000181B2;"""Pretensioner and safety belt assembly including the same""";"""US20180105134A1""";"2018/4/19";"""US15/366,439""";"2016/12/1";"""Hyundai Motor Co""";"""B60R22/46||B60R22/1952||B60R22/4628||B60R22/1955||B60R2021/01279||B60R2022/4642||B60R2022/4647||""";"""Seat Belt Tensioner""";"""KR100936315B1""";"2010/1/12";"""KR1020080037347A""";"2008/4/22";"""KR100936315B1""";"2010/1/12";"2008/4/22";"""???,???""";"";B60R22/46||B60R22/1952||B60R22/26||B60R22/1955||B60Y2304/07||;"6";"16";"9";"""KR - IP Right Grant Active Active, US - IP Right Grant Active Active, CN - IP Right Grant Active Active""";FALSE;FALSE
US10000181B2;"""Pretensioner and safety belt assembly including the same""";"""US20180105134A1""";"2018/4/19";"""US15/366,439""";"2016/12/1";"""Hyundai Motor Co""";"""B60R22/46||B60R22/1952||B60R22/4628||B60R22/1955||B60R2021/01279||B60R2022/4642||B60R2022/4647||""";"""Pretensioner""";"""US20110068614A1""";"2011/3/24";"""US12/883,132""";"2010/9/15";"";"2012/6/12";"2008/10/15";"""Motoki Sugiyama,Seiji Hori,Tomonori Nagata,Tetsushi Muromachi,Masaru Ukita,Katsuki Asagiri,Tomohiro OKUHIRA,Naoki URAKAWA""";"";B60R22/1952||B60R22/1955||;"5";"13";"9";"""JP - Active, US - Active Active, CN - Active Active""";FALSE;TRUE
US10000181B2;"""Pretensioner and safety belt assembly including the same""";"""US20180105134A1""";"2018/4/19";"""US15/366,439""";"2016/12/1";"""Hyundai Motor Co""";"""B60R22/46||B60R22/1952||B60R22/4628||B60R22/1955||B60R2021/01279||B60R2022/4642||B60R2022/4647||""";"""Tensor for a vehicle safety device""";"""DE102014002006A1""";"2015/8/20";"""DE102014002006.1A""";"2014/2/17";"";"";"2014/2/17";"""Michal Kacprzak""";"";B60R22/4619||B60R22/1952||B60R22/1955||B60R22/4633||B60R2022/4638||;"12";"19";"6";"""DE - Pending, WO - Application Filing Active Active, CN - Application Filing Active Active, US - Application Filing Active Active""";TRUE;TRUE
US10000181B2;"""Pretensioner and safety belt assembly including the same""";"""US20180105134A1""";"2018/4/19";"""US15/366,439""";"2016/12/1";"""Hyundai Motor Co""";"""B60R22/46||B60R22/1952||B60R22/4628||B60R22/1955||B60R2021/01279||B60R2022/4642||B60R2022/4647||""";"""Tensioning device with an opening area formed by a material weakening in a seal carrier""";"""DE102014105446B4""";"2018/1/11";"""DE102014105446.6A""";"2014/4/16";"""DE102014105446B4""";"2018/1/11";"2014/4/16";"""Arndt S?hnchen,Jens Ehlers,Ronald Jabusch""";"";B60R22/1955||B60R22/1952||;"4";"2";"4";"""DE - Active""";TRUE;TRUE
US10000181B2;"""Pretensioner and safety belt assembly including the same""";"""US20180105134A1""";"2018/4/19";"""US15/366,439""";"2016/12/1";"""Hyundai Motor Co""";"""B60R22/46||B60R22/1952||B60R22/4628||B60R22/1955||B60R2021/01279||B60R2022/4642||B60R2022/4647||""";"""Belt tensioner for a seat belt system""";"""US8210569B2""";"2012/7/3";"""US12/514,750""";"2007/8/21";"""US8210569B2""";"2012/7/3";"2006/11/14";"""Walter Eberle,Till Heinrich""";"";B60R22/1952||B60R22/28||B60R2022/286||;"29";"21";"14";"""DE - Pending, EP - Withdrawn Active Application Filing, US - Withdrawn Active Application Filing, WO - Withdrawn Active Application Filing""";FALSE;FALSE
US10000182B2;"""Buckle device""";"""US20170225645A1""";"2017/8/10";"""US15/426,707""";"2017/2/7";"""Tokai Rika Co Ltd""";"""B60R22/20||A44B11/2503||B60R22/1952||B60R22/26||B60R22/48||B60R2022/1806||B60R2022/1812||B60R2022/1831||B60R2022/1957||""";"""Seat belt device""";"""JP2007022227A""";"2007/2/1";"""JP2005205078A""";"2005/7/14";"""JP4664136B2""";"2011/4/6";"2005/7/14";"""Seiji Gomi,�˾ ��ζ,Byoung Hoon Lee,������Ӗ ��""";"";B60R22/18||B60R2022/1806||Y10T24/40||;"4";"18";"12";"""JP - Expired - Fee Related, DE - Active Expired - Fee Related Expired - Fee Related Expired - Fee Related, EP - Active Expired - Fee Related Expired - Fee Related Expired - Fee Related, US - Active Expired - Fee Related Expired - Fee Related Expired - Fee Related, CN - Active Expired - Fee Related Expired - Fee Related Expired - Fee Related""";FALSE;FALSE
US10000182B2;"""Buckle device""";"""US20170225645A1""";"2017/8/10";"""US15/426,707""";"2017/2/7";"""Tokai Rika Co Ltd""";"""B60R22/20||A44B11/2503||B60R22/1952||B60R22/26||B60R22/48||B60R2022/1806||B60R2022/1812||B60R2022/1831||B60R2022/1957||""";"""Seat belt device of vehicle""";"""JP2010208497A""";"2010/9/24";"""JP2009057124A""";"2009/3/10";"";"";"2009/3/10";"""Shotaro Odate,��̫�� ���o,Hiroshi Ito,�� ����""";"";"";"4";"0";"7";"""JP - Pending""";FALSE;FALSE
US10000182B2;"""Buckle device""";"""US20170225645A1""";"2017/8/10";"""US15/426,707""";"2017/2/7";"""Tokai Rika Co Ltd""";"""B60R22/20||A44B11/2503||B60R22/1952||B60R22/26||B60R22/48||B60R2022/1806||B60R2022/1812||B60R2022/1831||B60R2022/1957||""";"""Transfer device""";"""JP2014172487A""";"2014/9/22";"""JP2013045946A""";"2013/3/7";"""JP6096537B2""";"2017/3/15";"2013/3/7";"""Shinji Mori,�Ŷ� ɭ""";"";"";"5";"5";"8";"""JP - Expired - Fee Related""";FALSE;FALSE
US10000182B2;"""Buckle device""";"""US20170225645A1""";"2017/8/10";"""US15/426,707""";"2017/2/7";"""Tokai Rika Co Ltd""";"""B60R22/20||A44B11/2503||B60R22/1952||B60R22/26||B60R22/48||B60R2022/1806||B60R2022/1812||B60R2022/1831||B60R2022/1957||""";"";"""JPS60191563U""";"1985/12/19";"""JP7988784U""";"1984/5/30";"";"";"1984/5/30";"";"";"";"";"0";"2";"""JP - Pending""";TRUE;TRUE
US10000182B2;"""Buckle device""";"""US20170225645A1""";"2017/8/10";"""US15/426,707""";"2017/2/7";"""Tokai Rika Co Ltd""";"""B60R22/20||A44B11/2503||B60R22/1952||B60R22/26||B60R22/48||B60R2022/1806||B60R2022/1812||B60R2022/1831||B60R2022/1957||""";"""Seat belt buckle anchor cover""";"""JPH04353054A""";"1992/12/8";"""JP3292949A""";"1991/11/8";"";"";"1990/11/9";"""Ken M Forget,Mark F Gray""";"";B60R22/22||Y10T403/32483||;"";"7";"24";"""US - Expired - Lifetime, JP - Expired - Fee Related Expired - Fee Related, DE - Expired - Fee Related Expired - Fee Related""";FALSE;FALSE
US10000184B2;"""Webbing take""";"""US20160347277A1""";"2016/12/1";"""US15/162,162""";"2016/5/23";"""Tokai Rika Co Ltd""";"""B60R22/44||B60R22/34||B60R22/46||B60R2022/4666||B60R2022/468||""";"""Webbing take-up device and seatbelt device""";"""US20160244020A1""";"2016/8/25";"""US15/049,794""";"2016/2/22";"";"2017/3/21";"2015/2/24";"""Tomonari UMAKOSHI,Masato YATSUHASHI,Hisatoshi ISHIKAWA,Yuya NAGATA,Takahiro Osaki,Fumihito KOMENO""";"";B60R22/46||B60R22/44||B60R2022/4473||B60R2022/4666||B60R2022/4816||;"6";"20";"12";"""JP - Active, CN - Active Active Active IP Right Grant, US - Active Active Active IP Right Grant, EP - Active Active Active IP Right Grant, KR - Active Active Active IP Right Grant""";FALSE;TRUE
US10000184B2;"""Webbing take""";"""US20160347277A1""";"2016/12/1";"""US15/162,162""";"2016/5/23";"""Tokai Rika Co Ltd""";"""B60R22/44||B60R22/34||B60R22/46||B60R2022/4666||B60R2022/468||""";"""Motorized retractor""";"""US20050224621A1""";"2005/10/13";"""US11/103,514""";"2005/4/12";"""US7506832B2""";"2009/3/24";"2004/4/13";"""Shinji Mori""";"";B60R22/44||B60R22/46||B60R2022/4466||B60R2022/4666||;"14";"13";"24";"""JP - Expired - Fee Related, US - Active""";FALSE;FALSE
US10000184B2;"""Webbing take""";"""US20160347277A1""";"2016/12/1";"""US15/162,162""";"2016/5/23";"""Tokai Rika Co Ltd""";"""B60R22/44||B60R22/34||B60R22/46||B60R2022/4666||B60R2022/468||""";"""Motor retractor""";"""JP2005324772A""";"2005/11/24";"""JP2004256079A""";"2004/9/2";"""JP4699725B2""";"2011/6/15";"2004/4/13";"""Shinji Mori,�Ŷ� ɭ""";"";B60R22/44||B60R22/46||B60R2022/4466||B60R2022/4666||;"10";"14";"24";"""JP - Expired - Fee Related, US - Active""";FALSE;FALSE
US10000184B2;"""Webbing take""";"""US20160347277A1""";"2016/12/1";"""US15/162,162""";"2016/5/23";"""Tokai Rika Co Ltd""";"""B60R22/44||B60R22/34||B60R22/46||B60R2022/4666||B60R2022/468||""";"""Webbing take-up device""";"""JP2014004852A""";"2014/1/16";"""JP2012139812A""";"2012/6/21";"""JP5823355B2""";"2015/11/25";"2012/6/21";"""Takuhiro Saito,�غ� ����""";"";"";"6";"0";"4";"""JP - Active""";FALSE;FALSE
US10000187B2;"""Vehicle communication system, in""";"""US20170136992A1""";"2017/5/18";"""US15/320,809""";"2015/6/22";"""Sumitomo Wiring Systems Ltd, AutoNetworks Technologies Ltd, Sumitomo Electric Industries Ltd""";"""B60R25/245||B60R25/24||G01S5/0278||H04B17/318||G01S5/02||""";"""Keyless entry device""";"""JP2010189986A""";"2010/9/2";"""JP2009037616A""";"2009/2/20";"""JP5165618B2""";"2013/3/21";"2009/2/20";"""Satoshi Nakajima,�� �Ѝ�,Satoru Hayasaka,�� ����""";"";"";"4";"5";"5";"""JP - Active""";FALSE;FALSE
US10000187B2;"""Vehicle communication system, in""";"""US20170136992A1""";"2017/5/18";"""US15/320,809""";"2015/6/22";"""Sumitomo Wiring Systems Ltd, AutoNetworks Technologies Ltd, Sumitomo Electric Industries Ltd""";"""B60R25/245||B60R25/24||G01S5/0278||H04B17/318||G01S5/02||""";"""Short-distance radio communication system for vehicle""";"""US20160205498A1""";"2016/7/14";"""US15/074,012""";"2016/3/18";"";"2017/11/7";"2013/10/2";"""Masami Takigawa,Naoki Hayashi,Jun Fujiyama,Toru Nishimura""";"";H04W4/008||H04W4/80||B60R25/245||G08C17/02||H01Q1/32||G08C2201/91||;"5";"10";"5";"""JP - Pending, WO - Application Filing, US - Active""";FALSE;TRUE
US10000187B2;"""Vehicle communication system, in""";"""US20170136992A1""";"2017/5/18";"""US15/320,809""";"2015/6/22";"""Sumitomo Wiring Systems Ltd, AutoNetworks Technologies Ltd, Sumitomo Electric Industries Ltd""";"""B60R25/245||B60R25/24||G01S5/0278||H04B17/318||G01S5/02||""";"""Vehicular near field communication system, portable device, and on-board instrument""";"""US20160371906A1""";"2016/12/22";"""US15/256,736""";"2016/9/6";"";"2017/11/7";"2014/3/24";"""Jun Fujiyama,Masami Takigawa,Naoki Hayashi""";"";G07C9/00309||B60R25/10||B60R25/245||G07C2009/00769||G07C2209/63||H04B5/0056||;"8";"15";"10";"""JP - Active Application Filing, WO - Active Application Filing, US - Active""";FALSE;TRUE
US10000187B2;"""Vehicle communication system, in""";"""US20170136992A1""";"2017/5/18";"""US15/320,809""";"2015/6/22";"""Sumitomo Wiring Systems Ltd, AutoNetworks Technologies Ltd, Sumitomo Electric Industries Ltd""";"""B60R25/245||B60R25/24||G01S5/0278||H04B17/318||G01S5/02||""";"""Field measurement compensation""";"""US20150321643A1""";"2015/11/12";"""US14/270,954""";"2014/5/6";"";"2017/5/9";"2014/5/6";"""Juergen Nowottnick,Thomas Klaus Rudolph,Tobias Pilsak""";"";B60R25/245||G07C9/00309||H04B17/318||H04L67/12||H04W24/08||H04W4/005||H04W4/70||H04W88/08||G07C2209/63||;"13";"10";"17";"""US - Active, JP - Pending Pending Withdrawn, CN - Pending Pending Withdrawn, EP - Pending Pending Withdrawn""";FALSE;TRUE
US10000232B2;"""Steering assist device""";"""US20160347355A1""";"2016/12/1";"""US15/158,066""";"2016/5/18";"""JTEKT Corp""";"""B60W30/12||B62D5/046||B62D1/286||B62D15/025||B62D5/04||""";"""Vehicle lane travel support device""";"""JP4576914B2""";"2010/11/10";"""JP2004212044A""";"2004/7/20";"""JP4576914B2""";"2010/11/10";"2004/7/20";"""�r�� ����""";"";"";"3";"3";"7";"""JP - Expired - Fee Related""";TRUE;TRUE
US10000232B2;"""Steering assist device""";"""US20160347355A1""";"2016/12/1";"""US15/158,066""";"2016/5/18";"""JTEKT Corp""";"""B60W30/12||B62D5/046||B62D1/286||B62D15/025||B62D5/04||""";"""Lane keeping control system for vehicle""";"""US20150094915A1""";"2015/4/2";"""US14/477,636""";"2014/9/4";"";"2016/1/5";"2013/9/27";"""Hajime Oyama""";"";B60W30/12||B62D15/025||;"8";"21";"15";"""JP - Active, US - Active Active Active, DE - Active Active Active, CN - Active Active Active""";FALSE;TRUE
US10000232B2;"""Steering assist device""";"""US20160347355A1""";"2016/12/1";"""US15/158,066""";"2016/5/18";"""JTEKT Corp""";"""B60W30/12||B62D5/046||B62D1/286||B62D15/025||B62D5/04||""";"""Steering assist device""";"""US9896128B2""";"2018/2/20";"""US15/176,843""";"2016/6/8";"""US9896128B2""";"2018/2/20";"2015/6/15";"""Toshiaki Oya""";"";B60W30/12||B62D15/025||B60R1/00||B62D5/0409||B62D5/0454||B62D5/046||B62D5/0463||B62D6/00||;"4";"19";"4";"""JP - Active, US - Active Active Active, EP - Active Active Active, CN - Active Active Active""";FALSE;TRUE
US10000232B2;"""Steering assist device""";"""US20160347355A1""";"2016/12/1";"""US15/158,066""";"2016/5/18";"""JTEKT Corp""";"""B60W30/12||B62D5/046||B62D1/286||B62D15/025||B62D5/04||""";"""Steering device""";"""JP4923565B2""";"2012/4/25";"""JP2005368574A""";"2005/12/21";"""JP4923565B2""";"2012/4/25";"2005/12/21";"""����ॵ��å� ��å��ݥ�,���� ����,���� �ҡ��騋,���� Ƭ��""";"";"";"5";"3";"4";"""JP - Expired - Fee Related""";TRUE;TRUE
US10000232B2;"""Steering assist device""";"""US20160347355A1""";"2016/12/1";"""US15/158,066""";"2016/5/18";"""JTEKT Corp""";"""B60W30/12||B62D5/046||B62D1/286||B62D15/025||B62D5/04||""";"""Vehicle alarm device""";"""JP4292562B2""";"2009/7/8";"""JP35018299A""";"1999/12/9";"""JP4292562B2""";"2009/7/8";"1999/12/9";"""��Ҳ ����,���� ����""";"";"";"3";"0";"18";"""JP - Expired - Fee Related""";FALSE;FALSE
US10000261B2;"""System, method, and apparatus for stabilizing a boat""";"""US20170080998A1""";"2017/3/23";"""US15/266,221""";"2016/9/15";"""Jeffrey Dominic Lizzio""";"""B63B43/04||B63B1/041||B63B2039/067||B63B2043/042||B63B39/062||""";"""Roll and pitch suppressor for floating marine structures""";"""US3568620A""";"1971/3/9";"""US807479*A""";"1969/2/26";"""US3568620A""";"1971/3/9";"1969/2/26";"""Donald W Douglas""";"";B63B39/06||B63B2035/009||B63B2039/067||;"24";"2";"8";"""US - Expired - Lifetime""";FALSE;TRUE
US10000262B2;"""Data""";"""US20160229500A1""";"2016/8/11";"""US15/025,319""";"2013/9/27";"""Nippon Yusen KK""";"""B63B49/00||B63B79/40||B63B79/15||B63H25/04||G01C21/203||G06F3/14||G06T11/206||B63B79/20||B63B79/30||B63H2025/045||B63J2099/008||""";"""Method and device for controling variable pitch propeller, and ship with variable pitch propeller control device mounted thereon""";"""JP2013006531A""";"2013/1/10";"""JP2011140923A""";"2011/6/24";"""JP5839259B2""";"2016/1/6";"2011/6/24";"""Masahiro Kishimoto,��ԣ ����""";"";B63H3/10||;"14";"3";"11";"""JP - Active""";FALSE;FALSE
US10000262B2;"""Data""";"""US20160229500A1""";"2016/8/11";"""US15/025,319""";"2013/9/27";"""Nippon Yusen KK""";"""B63B49/00||B63B79/40||B63B79/15||B63H25/04||G01C21/203||G06F3/14||G06T11/206||B63B79/20||B63B79/30||B63H2025/045||B63J2099/008||""";"""Optimum ship route calculation system for vessels, operation supporting system for vessels, optimum ship route calculation method for vessels, and operation supporting method for vessels""";"""JP2013104690A""";"2013/5/30";"""JP2011246766A""";"2011/11/10";"""JP4934756B1""";"2012/5/16";"2011/11/10";"""Toshiaki Yamamoto,���� ɽ��,Shintaro Miyoshi,��̫�� ����""";"";Y02T70/10||Y02T70/50||;"9";"2";"23";"""JP - Active""";FALSE;FALSE
US10000262B2;"""Data""";"""US20160229500A1""";"2016/8/11";"""US15/025,319""";"2013/9/27";"""Nippon Yusen KK""";"""B63B49/00||B63B79/40||B63B79/15||B63H25/04||G01C21/203||G06F3/14||G06T11/206||B63B79/20||B63B79/30||B63H2025/045||B63J2099/008||""";"""Operation support device and ship""";"""JP2013107488A""";"2013/6/6";"""JP2011253671A""";"2011/11/21";"""JP5328874B2""";"2013/10/30";"2011/11/21";"""Hideo Orihara,��� ��ԭ,Hisafumi Yoshida,��ʷ ����""";"";Y02T70/10||;"9";"3";"11";"""JP - Active""";FALSE;FALSE
US10000280B2;"""Device for mounting an aircraft tail wheel""";"""US20160167771A1""";"2016/6/16";"""US14/904,931""";"2014/7/17";"""BERINGER AERO""";"""B64C25/50||B60B33/0055||B60B33/0057||B60B33/0065||B60B33/025||B60B33/026||B60B2900/351||B60B33/0068||B60B33/0073||""";"""Front strut for tricycle landing gears""";"""US2403383A""";"1946/7/2";"""US485661A""";"1943/5/4";"""US2403383A""";"1946/7/2";"1941/7/24";"""Levy Rene Lucien""";"";B64C25/50||;"";"0";"2";"""US - Expired - Lifetime""";FALSE;TRUE
